seed,N,n_tests,n_eff,mean_red,cimd_alpha_mean,cimd_alpha_std,cimd_alpha_cv,ratio_min,ratio_max,ratio_mean,shd_van,prec_van,rec_van,f1_van,shd_bonf,prec_bonf,rec_bonf,f1_bonf,shd_cimd,prec_cimd,rec_cimd,f1_cimd,cimd_time
18,1000,106641,31408.437949481504,0.7054750241512973,6.311569280562177e-06,2.05172068089793e-05,3.250729873498563,1.0,434.3511786724796,13.46144119296862,2,0.9523809523809523,0.9523809523809523,0.9523809523809523,4,1.0,0.8095238095238095,0.8947368421052632,4,1.0,0.8095238095238095,0.8947368421052632,3.2065398693084717
18,2000,106641,34179.81131083132,0.6794871455553557,6.945179064449115e-06,3.207117278751647e-05,4.617760390323403,1.0,697.0,14.81281681223836,1,0.9545454545454546,1.0,0.9767441860465117,3,1.0,0.8571428571428571,0.923076923076923,4,0.9473684210526315,0.8571428571428571,0.9,2.8011090755462646
18,3500,106641,37925.5017655816,0.6443628457574329,7.023841454080406e-06,3.214793742539535e-05,4.576973673960057,1.0,624.2372583798982,14.980589530091772,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.5274722576141357
18,5000,106641,38477.45779666905,0.639187012531118,7.432997861303109e-06,3.7384736992759206e-05,5.029563803238488,1.0,697.0,15.853246498544495,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.537385940551758
19,500,106641,37487.97624167937,0.6484656347776243,2.0949558307746548e-06,3.620922386182714e-06,1.7284003476311003,1.0,95.31457685884203,4.4681636949928,3,0.875,1.0,0.9333333333333333,6,0.9411764705882353,0.7619047619047619,0.8421052631578947,6,0.9411764705882353,0.7619047619047619,0.8421052631578947,2.345156192779541
19,1000,106641,39331.082396160185,0.6311823557903603,1.768568578560381e-06,1.3395444692687154e-06,0.7574173178849009,1.0,22.60549781479348,3.772038435725151,1,0.9545454545454546,1.0,0.9767441860465117,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,2.0111520290374756
19,2000,106641,41064.268240810525,0.6149298277321994,1.7920866174056286e-06,1.7023828257367555e-06,0.9499445000048403,1.0,30.303666923842663,3.822198179335073,0,1.0,1.0,1.0,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,1.9549412727355957
19,3500,106641,44235.86559701421,0.5851889461181514,1.6055278572439693e-06,1.4505357083356125e-06,0.9034634321609253,1.0,33.786901213104876,3.4243019244870823,0,1.0,1.0,1.0,1,1.0,0.9523809523809523,0.975609756097561,1,1.0,0.9523809523809523,0.975609756097561,1.9635729789733887
19,5000,106641,45593.586358536944,0.5724572504145972,1.5055746798433062e-06,1.2066649575055322e-06,0.8014646989355033,1.0,26.556816765027037,3.2111197886634,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7072479724884033
20,500,106641,28241.063371343324,0.7351763076926949,8.255612360095507e-06,3.124138616692627e-05,3.784260307319571,1.0,697.0,17.607735153858897,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,3,1.0,0.8235294117647058,0.9032258064516129,3,1.0,0.8235294117647058,0.9032258064516129,2.9201009273529053
20,1000,106641,31702.907945448038,0.7027137034963284,1.1287258489423722e-05,4.552219223911954e-05,4.033060134289855,1.0,697.0,24.073690651412708,4,0.8823529411764706,0.8823529411764706,0.8823529411764706,3,1.0,0.8235294117647058,0.9032258064516129,3,1.0,0.8235294117647058,0.9032258064516129,3.2797420024871826
20,2000,106641,34032.32895807052,0.6808701253920113,9.969974543541683e-06,4.0476167541085135e-05,4.05980650846342,1.0,697.0,21.264161105956568,2,0.9411764705882353,0.9411764705882353,0.9411764705882353,3,1.0,0.8235294117647058,0.9032258064516129,3,1.0,0.8235294117647058,0.9032258064516129,3.273265838623047
20,3500,106641,38614.42319550376,0.6379026528679985,1.1470665872426005e-05,4.2634722732122744e-05,3.71684810684017,1.0,697.0,24.46486558602763,3,0.8888888888888888,0.9411764705882353,0.9142857142857143,2,1.0,0.8823529411764706,0.9375,2,1.0,0.8823529411764706,0.9375,2.6782541275024414
20,5000,106641,41757.57138984511,0.608428546339165,8.073621116089688e-06,3.097057826096506e-05,3.8360207663503907,1.0,697.0,17.219580588818413,4,0.8421052631578947,0.9411764705882353,0.8888888888888888,2,1.0,0.8823529411764706,0.9375,2,1.0,0.8823529411764706,0.9375,2.394656181335449
21,500,106641,38100.18535281457,0.6427247929706719,1.8529999778962317e-06,1.3213752678537511e-06,0.7131005308235079,1.0,24.79264133761257,3.952115412856641,4,1.0,0.8260869565217391,0.9047619047619047,5,1.0,0.782608695652174,0.878048780487805,5,1.0,0.782608695652174,0.878048780487805,2.3810250759124756
21,1000,106641,38683.37701441549,0.6372560552281441,2.05009031389189e-06,1.9224419246027627e-06,0.9377352361385486,1.0,32.042208813135694,4.372473623274901,3,1.0,0.8695652173913043,0.9302325581395349,4,1.0,0.8260869565217391,0.9047619047619047,4,1.0,0.8260869565217391,0.9047619047619047,1.932790994644165
21,2000,106641,40752.71691055187,0.6178513244385193,1.977750621073441e-06,2.743993760987095e-06,1.387431626489779,1.0,62.57630157073019,4.218186079637856,3,0.9545454545454546,0.9130434782608695,0.9333333333333332,4,1.0,0.8260869565217391,0.9047619047619047,4,1.0,0.8260869565217391,0.9047619047619047,1.951612949371338
21,3500,106641,43450.089239145054,0.5925573725007731,2.913917210888e-06,1.0183681128067961e-05,3.4948423002603226,1.0,192.10246621801963,6.214860905726144,4,0.9130434782608695,0.9130434782608695,0.9130434782608695,4,1.0,0.8260869565217391,0.9047619047619047,4,1.0,0.8260869565217391,0.9047619047619047,1.9417307376861572
21,5000,106641,45023.34478563867,0.5778045518549275,4.240324950668719e-06,2.694219611205086e-05,6.353804584670321,1.0,697.0,9.043849861285256,2,0.9565217391304348,0.9565217391304348,0.9565217391304348,3,1.0,0.8695652173913043,0.9302325581395349,3,1.0,0.8695652173913043,0.9302325581395349,2.0052568912506104
22,500,106641,29176.009472033453,0.7264090783841726,3.863085491348402e-06,8.141611343189161e-06,2.1075410734302307,1.0,197.75962965892143,8.239265997657698,1,0.9473684210526315,1.0,0.972972972972973,2,1.0,0.8888888888888888,0.9411764705882353,1,1.0,0.9444444444444444,0.9714285714285714,2.6252899169921875
22,1000,106641,31765.0029073673,0.7021314231171192,5.222528225344528e-06,2.4226849958679127e-05,4.6389122113516,1.0,628.1389722978838,11.138712649579315,2,0.9,1.0,0.9473684210526316,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7577500343322754
22,2000,106641,33710.92564512431,0.6838840066660636,5.331786953662059e-06,1.888992646300308e-05,3.5428884588175107,1.0,456.9357912628352,11.37174185050951,1,0.9473684210526315,1.0,0.972972972972973,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.360553026199341
22,3500,106641,35784.62898100516,0.6644383587831588,6.336739277647347e-06,2.852077247339494e-05,4.500859388992236,1.0,697.0,13.515124266151812,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.1798908710479736
22,5000,106641,37357.42509830791,0.6496898463226347,4.464062039657425e-06,1.3492112617340394e-05,3.02238465717555,1.0,226.82571474375973,9.521040799422149,2,0.9,1.0,0.9473684210526316,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.6646840572357178
23,500,106641,31780.99136288964,0.701981495270209,2.7278492204412895e-06,2.3195547246384696e-06,0.8503236569150368,1.0,33.88000463318056,5.818011374341592,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.6284241676330566
23,1000,106641,35352.73195850274,0.6684883679025633,2.513309095236818e-06,2.528861908361516e-06,1.0061881816105205,1.0,46.61374474855393,5.36043590450299,1,0.9411764705882353,1.0,0.9696969696969697,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.1217780113220215
23,2000,106641,39009.782165556215,0.6341952704348588,2.8428883424879907e-06,5.3426597321489445e-06,1.8793069190586804,1.0,110.68342640352881,6.063369114625236,2,0.8888888888888888,1.0,0.9411764705882353,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.6658010482788086
23,3500,106641,42096.32205385323,0.605251994506304,4.0093347417261745e-06,1.6932893748758964e-05,4.223367426155266,1.0,432.24849254598337,8.551189323848417,1,0.9411764705882353,1.0,0.9696969696969697,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.5816330909729004
23,5000,106641,39813.31351795118,0.6266603509161468,3.2585558097432203e-06,1.1864318062074495e-05,3.6409743318189243,1.0,310.66580731521054,6.949913002136534,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.62400484085083
24,500,106641,28784.320998997315,0.7300820416256664,6.129239235121494e-06,2.208941747030367e-05,3.603941145538564,1.0,515.9362733657075,13.072564025451825,3,0.8947368421052632,0.9444444444444444,0.918918918918919,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.0475051403045654
24,1000,106641,32599.835825181734,0.6943029807936747,3.951450527009569e-06,6.417104126225485e-06,1.6239869593108398,1.0,122.51316681632086,8.427732713016548,1,0.9473684210526315,1.0,0.972972972972973,1,1.0,0.9444444444444444,0.9714285714285714,1,1.0,0.9444444444444444,0.9714285714285714,2.7580008506774902
24,2000,106641,37981.33607656664,0.6438392731072793,9.58721322747578e-06,4.2855787087086535e-05,4.470098460339559,1.0,697.0,20.44780011582489,1,0.9473684210526315,1.0,0.972972972972973,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.939047336578369
24,3500,106641,40084.147522454514,0.6241206710134515,1.7475636242220853e-05,6.276794866932318e-05,3.5917403978503994,1.0,697.0,37.27238649013347,1,0.9473684210526315,1.0,0.972972972972973,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.239224672317505
24,5000,106641,41393.180096180775,0.6118455369306292,1.126839805354934e-05,5.010808137380104e-05,4.446779492140669,1.0,697.0,24.0334647365711,2,0.9,1.0,0.9473684210526316,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.1906938552856445
25,500,106641,34487.53053015102,0.6766015835358725,3.5731909874214285e-06,1.779705068795359e-05,4.980716326276397,1.0,473.9392857834834,7.620973201792171,5,0.8947368421052632,0.85,0.8717948717948718,3,1.0,0.85,0.9189189189189189,3,1.0,0.85,0.9189189189189189,2.82069993019104
25,1000,106641,36593.23337664895,0.6568558680371626,4.424767629291083e-06,2.630326750486226e-05,5.944553411288732,1.0,697.0,9.437232895104605,3,0.9473684210526315,0.9,0.9230769230769231,3,1.0,0.85,0.9189189189189189,3,1.0,0.85,0.9189189189189189,2.3791301250457764
25,2000,106641,40338.890569757394,0.6217318801421836,4.066507970015584e-06,2.6236051149807352e-05,6.451739758844443,1.0,697.0,8.673129528608637,4,0.9,0.9,0.9,2,1.0,0.9,0.9473684210526316,2,1.0,0.9,0.9473684210526316,2.8873438835144043
25,3500,106641,41258.05074896152,0.6131126794669826,4.385759626348315e-06,2.6536066053242796e-05,6.050506255249867,1.0,697.0,9.35403584626821,3,0.9047619047619048,0.95,0.9268292682926829,2,1.0,0.9,0.9473684210526316,2,1.0,0.9,0.9473684210526316,2.59381103515625
25,5000,106641,45897.120958554864,0.5696109286432529,6.3619151035166785e-06,3.725024346850447e-05,5.855193422482742,1.0,697.0,13.568819771082438,4,0.8636363636363636,0.95,0.9047619047619048,2,1.0,0.9,0.9473684210526316,2,1.0,0.9,0.9473684210526316,2.577122211456299
26,500,106641,31414.641642876668,0.7054168505276894,2.6123502499034483e-06,2.399368603064734e-06,0.9184712513773426,1.0,43.55192574272981,5.571672859999072,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.605311393737793
26,1000,106641,33199.70236568096,0.6886778784362397,3.3926160084384945e-06,5.01522045735885e-06,1.478275302859042,1.0,85.25700721568643,7.2358392751177885,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.6282989978790283
26,2000,106641,35754.206345932005,0.6647236396326741,2.69927792906456e-06,3.1471584807002835e-06,1.16592606000781,1.0,51.67748066437998,5.757073952667475,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.078212022781372
26,3500,106641,42859.288280448935,0.5980974645732042,3.203033992261414e-06,5.079857540943617e-06,1.5859518048252503,1.0,65.22862091545404,6.83149495937499,1,0.9375,1.0,0.967741935483871,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.093076229095459
26,5000,106641,41812.6494068468,0.6079120656516086,4.110182006876711e-06,1.534203527236876e-05,3.7326899992993328,1.0,395.22484206267603,8.766278387906786,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0002601146698
27,500,106641,35815.69505990684,0.664147044195883,5.3884113268358315e-06,1.7834405864966065e-05,3.309770688096066,1.0,326.35291330702546,11.492511446101998,2,1.0,0.8888888888888888,0.9411764705882353,3,1.0,0.8333333333333334,0.9090909090909091,3,1.0,0.8333333333333334,0.9090909090909091,2.0529539585113525
27,1000,106641,36436.94101015401,0.6583214616315112,7.412684742531002e-06,3.7469924450638e-05,5.054838530451815,1.0,697.0,15.809922272564968,2,0.9444444444444444,0.9444444444444444,0.9444444444444444,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.1182398796081543
27,2000,106641,40591.72009881659,0.6193610328221173,7.269572118858893e-06,3.373956936892178e-05,4.641204298860149,1.0,697.0,15.504688806544626,1,0.9473684210526315,1.0,0.972972972972973,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.0300140380859375
27,3500,106641,42414.91406186422,0.6022644755594544,6.957942520502154e-06,3.717436049743914e-05,5.342723138039989,1.0,697.0,14.8400389665774,1,0.9473684210526315,1.0,0.972972972972973,1,1.0,0.9444444444444444,0.9714285714285714,1,1.0,0.9444444444444444,0.9714285714285714,2.100351095199585
27,5000,106641,46033.64838436598,0.5683306759654732,8.901018583863278e-06,3.8058781093442625e-05,4.275778185930279,1.0,697.0,18.984270456035276,1,0.9473684210526315,1.0,0.972972972972973,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0716748237609863
28,500,106641,33009.34699867011,0.6904628895202585,3.2955370639023217e-06,7.333807160051789e-06,2.2253754146426314,1.0,181.94782043171867,7.028787360632149,5,0.85,0.8947368421052632,0.8717948717948718,4,1.0,0.7894736842105263,0.8823529411764706,3,1.0,0.8421052631578947,0.9142857142857143,2.1102702617645264
28,1000,106641,35125.97466025791,0.6706147292293029,3.468518111811101e-06,5.695361890317294e-06,1.6420159003706158,1.0,87.00398850405102,7.397724799232953,2,0.9473684210526315,0.9473684210526315,0.9473684210526315,3,0.9444444444444444,0.8947368421052632,0.918918918918919,3,0.9444444444444444,0.8947368421052632,0.918918918918919,2.1443328857421875
28,2000,106641,41026.66951710607,0.6152824006047761,3.107428549372363e-06,5.729560585589764e-06,1.8438269760851036,1.0,93.91002524974458,6.627585758672363,1,1.0,0.9473684210526315,0.972972972972973,3,0.9444444444444444,0.8947368421052632,0.918918918918919,3,0.9444444444444444,0.8947368421052632,0.918918918918919,2.055647850036621
28,3500,106641,40372.404006309655,0.6214176160547101,4.788560126200503e-06,2.6533781331011417e-05,5.541077198933435,1.0,697.0,10.213136808362956,2,0.9473684210526315,0.9473684210526315,0.9473684210526315,1,1.0,0.9473684210526315,0.972972972972973,1,1.0,0.9473684210526315,0.972972972972973,2.2580549716949463
28,5000,106641,41573.85527256023,0.6101512994761844,2.6770546596052806e-06,6.51585864325931e-06,2.4339654851201447,1.0,143.9772629969256,5.709675719099335,1,1.0,0.9473684210526315,0.972972972972973,1,1.0,0.9473684210526315,0.972972972972973,1,1.0,0.9473684210526315,0.972972972972973,2.138679027557373
29,500,106641,27713.34369929945,0.7401248703659995,1.3656550545219533e-05,4.229038016364923e-05,3.096710258100494,1.0,697.0,29.12696413385513,3,0.8571428571428571,0.9230769230769231,0.888888888888889,2,1.0,0.8461538461538461,0.9166666666666666,2,1.0,0.8461538461538461,0.9166666666666666,2.0279669761657715
29,1000,106641,30795.433300200824,0.7112233259234175,1.4496806042538465e-05,4.8852541336164574e-05,3.3698830758178677,1.0,697.0,30.919077863646898,3,0.8571428571428571,0.9230769230769231,0.888888888888889,2,1.0,0.8461538461538461,0.9166666666666666,2,1.0,0.8461538461538461,0.9166666666666666,2.216766119003296
29,2000,106641,35800.15588335011,0.6642927590387364,2.139265443657012e-05,6.670973148510703e-05,3.118347546953719,1.0,697.0,45.62668123540548,4,0.8,0.9230769230769231,0.8571428571428571,1,1.0,0.9230769230769231,0.9600000000000001,1,1.0,0.9230769230769231,0.9600000000000001,2.2370729446411133
29,3500,106641,35158.4615292799,0.6703100915287751,2.4805775778968006e-05,7.393359714279871e-05,2.9804992918417232,1.0,697.0,52.90625469689854,3,0.8571428571428571,0.9230769230769231,0.888888888888889,1,1.0,0.9230769230769231,0.9600000000000001,1,1.0,0.9230769230769231,0.9600000000000001,2.074087142944336
29,5000,106641,37099.397795525154,0.6521094344996281,2.7206559980543137e-05,7.97662830000633e-05,2.931876836215546,1.0,697.0,58.026695257702,4,0.8,0.9230769230769231,0.8571428571428571,1,1.0,0.9230769230769231,0.9600000000000001,1,1.0,0.9230769230769231,0.9600000000000001,2.029910087585449
30,500,106641,33366.057318535546,0.6871179253895261,7.179843556866976e-06,2.1424080566816958e-05,2.9839202480012883,1.0,439.43432722609873,15.313313934957023,9,0.6111111111111112,0.8461538461538461,0.7096774193548387,4,0.9090909090909091,0.7692307692307693,0.8333333333333333,4,0.9090909090909091,0.7692307692307693,0.8333333333333333,2.1375949382781982
30,1000,106641,32271.59704050248,0.6973809600387986,1.2972107021926246e-05,4.372314722338135e-05,3.3705509174012995,1.0,697.0,27.66716929850473,6,0.7333333333333333,0.8461538461538461,0.7857142857142856,3,1.0,0.7692307692307693,0.8695652173913044,3,1.0,0.7692307692307693,0.8695652173913044,2.067689895629883
30,2000,106641,39698.738339729236,0.6277347517396757,1.9108589105508323e-05,6.610818477863182e-05,3.459605751822629,1.0,697.0,40.75518101601026,3,0.9166666666666666,0.8461538461538461,0.8799999999999999,2,1.0,0.8461538461538461,0.9166666666666666,2,1.0,0.8461538461538461,0.9166666666666666,2.0735561847686768
30,3500,106641,43205.7276592527,0.5948488136903002,2.051902813013123e-05,6.504526841960006e-05,3.1699975265438685,1.0,697.0,43.76339357650649,5,0.7857142857142857,0.8461538461538461,0.8148148148148148,2,1.0,0.8461538461538461,0.9166666666666666,2,1.0,0.8461538461538461,0.9166666666666666,2.0249791145324707
30,5000,106641,45692.28730239916,0.5715317063568499,1.7921508375327454e-05,6.518615668718183e-05,3.6373141881809254,1.0,697.0,38.2233514930659,4,0.8461538461538461,0.8461538461538461,0.8461538461538461,2,1.0,0.8461538461538461,0.9166666666666666,2,1.0,0.8461538461538461,0.9166666666666666,1.994149923324585
31,500,106641,37866.41318479356,0.6449169345299317,2.152788199569729e-06,2.015470289241977e-06,0.9362139246419144,1.0,30.222966766247197,4.591509727806309,4,0.95,0.8636363636363636,0.9047619047619048,7,1.0,0.6818181818181818,0.8108108108108109,5,1.0,0.7727272727272727,0.8717948717948718,2.0286459922790527
31,1000,106641,38830.23406366629,0.6358789390228309,2.3184496243517987e-06,3.1699083827665505e-06,1.367253508323609,1.0,49.77924354138547,4.944835727810004,4,0.9090909090909091,0.9090909090909091,0.9090909090909091,4,1.0,0.8181818181818182,0.9,4,1.0,0.8181818181818182,0.9,1.988020896911621
31,2000,106641,41629.12123009565,0.6096330564220549,2.1217609421766014e-06,3.1315631500784363e-06,1.475926475895033,1.0,62.23315644896309,4.525334172693099,3,0.9523809523809523,0.9090909090909091,0.9302325581395349,2,1.0,0.9090909090909091,0.9523809523809523,2,1.0,0.9090909090909091,0.9523809523809523,2.047358989715576
31,3500,106641,42584.776783582915,0.6006716292647021,1.9567985503727344e-06,2.6583699792176496e-06,1.3585302271975206,1.0,57.797869659046114,4.173499084205975,5,0.8695652173913043,0.9090909090909091,0.888888888888889,2,1.0,0.9090909090909091,0.9523809523809523,2,1.0,0.9090909090909091,0.9523809523809523,2.0161168575286865
31,5000,106641,45433.279193765,0.5739604918017929,1.7749957689976308e-06,2.0243208987791746e-06,1.1404651966704922,1.0,40.49047488037675,3.785746476033527,2,0.9545454545454546,0.9545454545454546,0.9545454545454546,3,0.9523809523809523,0.9090909090909091,0.9302325581395349,3,0.9523809523809523,0.9090909090909091,0.9302325581395349,2.0553462505340576
32,500,106641,32471.13714414123,0.6955098213244322,3.466277979237988e-06,7.225436735097221e-06,2.0844943130284177,1.0,126.65137876995522,7.392946999678364,7,0.8181818181818182,0.8571428571428571,0.8372093023255814,6,1.0,0.7142857142857143,0.8333333333333333,4,1.0,0.8095238095238095,0.8947368421052632,2.0934338569641113
32,1000,106641,36032.78475226386,0.6621113384883501,4.308694982652591e-06,1.7657403870345316e-05,4.09808629792466,1.0,443.65234566455734,9.189670832901099,9,0.75,0.8571428571428571,0.7999999999999999,4,1.0,0.8095238095238095,0.8947368421052632,3,1.0,0.8571428571428571,0.923076923076923,2.1018338203430176
32,2000,106641,38621.26924800132,0.6378384556783852,5.899134814266666e-06,2.8397672815379977e-05,4.813870797918042,1.0,697.0,12.58179271456423,2,0.9523809523809523,0.9523809523809523,0.9523809523809523,3,1.0,0.8571428571428571,0.923076923076923,3,1.0,0.8571428571428571,0.923076923076923,2.0764029026031494
32,3500,106641,39854.01734976107,0.6262786606487085,7.620082644282978e-06,3.815047647316135e-05,5.006569909288847,1.0,697.0,16.252264665379617,2,1.0,0.9047619047619048,0.9500000000000001,4,0.9473684210526315,0.8571428571428571,0.9,4,0.9473684210526315,0.8571428571428571,0.9,2.0635149478912354
32,5000,106641,41718.824481501186,0.6087918860335032,6.668715522384697e-06,3.702816193637918e-05,5.552517844266673,1.0,697.0,14.22316984045253,3,0.95,0.9047619047619048,0.9268292682926829,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,2.066865921020508
33,500,106641,35295.28980428543,0.6690270177109607,2.346877304126742e-06,2.7998737928685907e-06,1.1930209508376517,1.0,66.01617986122123,5.005466851787599,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.6577889919281006
33,1000,106641,37755.160130395045,0.645960182946568,2.3180698134487936e-06,2.4148474518000036e-06,1.0417492336899143,1.0,32.92586051010184,4.9440256595198555,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.823430061340332
33,2000,106641,41499.6400532765,0.6108472346163625,2.9534161195525066e-06,6.202970261495397e-06,2.100269657374002,1.0,145.26620097170434,6.299104968103977,3,0.9411764705882353,0.8888888888888888,0.9142857142857143,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.7088301181793213
33,3500,106641,43929.419980441766,0.5880625652381188,1.8973336598167139e-06,1.7362170620189446e-06,0.9150826229407992,1.0,21.31675386087844,4.046671176330284,3,0.9411764705882353,0.8888888888888888,0.9142857142857143,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.8562119007110596
33,5000,106641,47281.17977284885,0.5566322542657247,1.971427790147029e-06,2.4143517521903796e-06,1.2246716639874076,1.0,39.195410827396586,4.204700619381385,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2,1.0,0.8888888888888888,0.9411764705882353,2.719525098800659
34,500,106641,35705.15746543844,0.6651835835613091,2.908820312091054e-06,1.0388603973635193e-05,3.57141482079626,1.0,276.8129746786307,6.203990138034042,4,0.9473684210526315,0.8571428571428571,0.9,5,1.0,0.7619047619047619,0.8648648648648648,3,1.0,0.8571428571428571,0.923076923076923,2.9312610626220703
34,1000,106641,36792.40049847647,0.6549882268688734,2.694659486503526e-06,7.686473480924109e-06,2.85248415223615,1.0,198.9392860869604,5.74722364600445,2,1.0,0.9047619047619048,0.9500000000000001,3,1.0,0.8571428571428571,0.923076923076923,3,1.0,0.8571428571428571,0.923076923076923,2.958983898162842
34,2000,106641,40265.05911134281,0.6224242166582945,3.7703644878116426e-06,2.3101771763364175e-05,6.1271985342649655,1.0,614.0859378871592,8.041508786894427,3,0.9090909090909091,0.9523809523809523,0.9302325581395349,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,2.9120659828186035
34,3500,106641,41229.51715141148,0.6133802463272899,4.038163336316212e-06,2.622893402200864e-05,6.4952632762833735,1.0,697.0,8.612675526961945,5,0.8636363636363636,0.9047619047619048,0.8837209302325582,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,3.0621352195739746
34,5000,106641,44183.766828202104,0.5856774896315479,3.973821422416572e-06,2.6229170806720665e-05,6.600490565268055,1.0,697.0,8.47544580615851,3,0.95,0.9047619047619048,0.9268292682926829,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,2.975536823272705
35,500,106641,30585.44169260631,0.7131924710701671,5.312551109629441e-06,2.65181319877804e-05,4.991600351799737,1.0,697.0,11.330715257639863,2,0.8888888888888888,1.0,0.9411764705882353,1,1.0,0.9375,0.967741935483871,1,1.0,0.9375,0.967741935483871,3.376070976257324
35,1000,106641,34687.10720373764,0.6747301018957282,5.158371248550697e-06,2.6382926310947186e-05,5.1145846314105,1.0,697.0,11.001877366333897,0,1.0,1.0,1.0,1,1.0,0.9375,0.967741935483871,1,1.0,0.9375,0.967741935483871,2.757096290588379
35,2000,106641,37922.340899384166,0.6443924860102197,3.170947215267282e-06,7.133236761051967e-06,2.2495602344647354,1.0,145.93777491627262,6.7630596396663645,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7717559337615967
35,3500,106641,39428.6312896095,0.6302676148047234,5.442376526798097e-06,2.6716439600515525e-05,4.908965682356703,1.0,697.0,11.607609503885516,2,0.8888888888888888,1.0,0.9411764705882353,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7644999027252197
35,5000,106641,40705.20646821809,0.6182968420380708,3.6727093738767926e-06,1.4162451706702024e-05,3.8561318811220286,1.0,372.6597803559414,7.833228006791901,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.86572003364563
36,500,106641,27526.00469257779,0.7418815962661848,6.124891375176384e-06,2.68847381521975e-05,4.3894228493845375,1.0,697.0,13.063290822803694,1,1.0,0.9333333333333333,0.9655172413793104,3,1.0,0.8,0.888888888888889,2,1.0,0.8666666666666667,0.9285714285714286,2.8134589195251465
36,1000,106641,29471.116181429355,0.7236417871041217,1.0803814311530886e-05,4.1815463022456306e-05,3.870435183047043,1.0,697.0,23.042591239919304,2,0.9333333333333333,0.9333333333333333,0.9333333333333333,2,1.0,0.8666666666666667,0.9285714285714286,2,1.0,0.8666666666666667,0.9285714285714286,3.068394899368286
36,2000,106641,32953.49776281935,0.6909866021247049,1.2492369470876472e-05,4.746514262431252e-05,3.7995308043816878,1.0,697.0,26.643975454874752,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,3.0730621814727783
36,3500,106641,36046.486828763416,0.6619828506037695,6.3963937185463055e-06,2.7020431063493076e-05,4.224322681255142,1.0,697.0,13.642356450789928,1,0.9375,1.0,0.967741935483871,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,3.0894200801849365
